ra,dec,tic_id,sy_dist,sy_disterr,st_lum,st_mass,inclination
63.87000206861,6.18686108508,S283792884,22.060134887695312,0.0134172439575177,0.0898794585872324,1.044672608375549,29.66634073744314
207.8347572948,-24.3905119687,S72510218,18.5518,0.1188,-0.0852338630741475,1.01,0.2234969210972741
61.84012878627,-64.22235186419,S38469670,23.589136123657227,0.0140714645385742,0.1345550399538036,0.9512110948562622,51.755569661360425
96.18283227604,-28.7801156256,S49831913,21.884634017944336,0.0086126327514648,0.0661289896392553,0.9672955274581908,50.680427013802294
81.76984653794,-11.90096282991,S94945758,26.8244571685791,0.0151653289794939,0.245686394050172,1.0619133710861206,74.27656230223754
292.78321220634,58.58599345304,S287197149,18.09790802001953,0.1190519332885742,-0.1247509276975899,0.85,10.722394010018448
5.71578471383,-12.2094367714,S184281898,21.318191528320312,0.0127944946289062,0.0370094089268781,0.9415072202682496,36.35976835395029
138.07311902265,14.99603979666,S35229531,19.9083,0.132,-0.0399533477335327,0.92,61.28061584332002
171.68884049372,3.01309959988,S363549733,18.1661319732666,0.0075302124023437,-0.1123371136635905,0.95,21.897562895080736
86.11831451413,-20.12657190326,S93281916,26.145002365112305,0.0132942199707031,0.2206927833584108,1.0584195852279663,24.589757673931334
205.09680149391,50.51941560185,S286946484,25.50424575805664,0.0158967971801757,0.1984617112912091,1.0940121412277222,52.51248829029623
153.35303833927,-33.03172041952,S71094440,22.42304801940918,0.0091352462768554,0.0803702836990664,1.0108996629714966,16.43079093585032
93.3020947842,10.62714260627,S153498031,18.58763313293457,0.0108184814453142,-0.0947240065749866,0.9699419736862184,60.82854666734192
131.91828984771,-41.73679340961,S181741837,29.014413833618164,0.0119524002075195,0.3074404149278825,1.102488994598389,41.832787592303255
168.13479393767,35.81408098869,S85335212,22.67882537841797,0.0130395889282244,0.081702226587732,1.0212225914001465,31.385507014854795
320.25591031441,40.34496604494,S373445744,26.671113967895508,0.0530252456665039,0.2301231221517317,1.0176770687103271,10.77285095221037
91.11849803704,-45.0366027772,S158111564,27.131837844848636,0.0101242065429687,0.2504177149931269,1.1154401302337646,53.873755044698854
176.81586560529,-30.28651039059,S157324520,17.7330265045166,0.0056686401367187,-0.1403846572449347,0.8909311294555664,76.76797503372258
228.36944628911,-25.30934852772,S61397572,26.15867805480957,0.0252437591552734,0.1932546796394156,0.9390316009521484,40.56318200987504
201.49941158495,63.26127602139,S355916910,20.870193481445312,0.0072565078735351,-0.0095953110794961,0.886989176273346,32.218508167473985
157.01617454308,48.78490298626,S252487672,22.96868896484375,0.019820213317871,0.0860640820145941,0.9501397013664246,73.27466953881697
310.18808661126,19.93553569604,S330872058,20.92858505249023,0.0073156356811523,0.003459641675142,0.9873289465904236,44.78536277504632
4.67444736855,-8.0530016027,S37748347,23.381818771362305,0.0166339874267578,0.0927409913293255,0.927894115447998,64.4040986803826
226.64644007515,36.45606590366,S20204058,29.91204261779785,0.0196161270141601,0.3283606147110993,1.1398415565490725,69.19727678665272
256.1160133604,-28.58267772302,S20856917,18.26030921936035,0.0086174011230468,-0.1369571868455315,0.94,3.3395592860901404
96.54272488808,18.75688466337,S430173956,14.607622146606444,0.0194168090820321,-0.3429527882319825,0.82,8.870097501986056
242.60131364911,43.81763853781,S219483057,17.89234161376953,0.009221076965332,-0.1546673536778881,0.91,32.23865682542842
27.45353704222,-38.40283651789,S115347503,25.22311019897461,0.4296751022338849,0.1750609028069452,1.19,75.41343248931014
332.37444049752,-7.54865639455,S50227884,21.326440811157227,0.0135679244995117,0.0014339467998223,0.96,18.006227581735537
49.41686107268,31.12704400926,S101349357,26.032453536987305,0.020761489868164,0.1927106258140214,1.0561280250549316,44.950964213279114
228.4620615929,-1.35138745616,S38838329,17.25314712524414,0.0083208084106445,-0.1906016701453415,0.94,70.44713392669054
23.63860162237,68.94813558973,S398018469,21.03559875488281,0.0071001052856427,-0.0140172788370355,0.8886861205101013,7.202071274628845
319.9401214242,-26.35287832544,S326395505,18.51357650756836,0.1096944808959961,-0.1605613010402013,0.92,52.610414463187546
179.48419315334,-27.70704562178,S403802333,10.170361518859863,0.002357006072998,-0.6730964160402866,0.77,32.8232250816131
